contentId,id,addr1,addr2
488,125953,충청북도 괴산군 ,충청북도 괴산군 청천면
489,125954,충청남도 당진시 ,충청남도 당진시 정미면
490,125955,충청북도 옥천군 ,충청북도 옥천군 동이면
491,125956,충청남도 홍성군 ,충청남도 홍성군 홍성읍
492,125957,충청남도 금산군 ,충청남도 금산군 금성면
493,125958,충청북도 옥천군 ,충청북도 옥천군 안내면
494,125959,충청남도 홍성군 ,충청남도 홍성군 홍성읍
495,125961,충청북도 청주시 ,충청북도 청주시 상당구
496,125962,충청남도 당진시 ,충청남도 당진시 면천면
497,125963,충청북도 충주시 ,충청북도 충주시 신니면
498,125964,충청북도 청주시 ,충청북도 청주시 상당구
499,125965,충청남도 예산군 ,충청남도 예산군 광시면
500,125966,충청북도 충주시 ,충청북도 충주시 소태면
501,125967,충청북도 충주시 ,충청북도 충주시 직동
502,125968,충청남도 예산군 ,충청남도 예산군 덕산면
503,125969,충청남도 당진시 ,충청남도 당진시 우강면
504,125970,충청북도 청주시 ,충청북도 청주시 흥덕구
505,125971,충청남도 홍성군 ,충청남도 홍성군 홍성읍
506,125973,충청북도 진천군 ,충청북도 진천군 문백면
507,125974,충청남도 논산시 ,충청남도 논산시 연산면
508,125975,충청북도 제천시 ,충청북도 제천시 송학면
509,125976,충청북도 충주시 ,충청북도 충주시 수안보면
510,125977,충청북도 단양군 ,충청북도 단양군 대강면
511,125978,충청북도 단양군 ,충청북도 단양군 영춘면
512,125979,충청북도 단양군 ,충청북도 단양군 단성면
513,125980,충청남도 서산시 ,충청남도 서산시 탑동2로
514,125981,세종특별자치시 전동면 ,세종특별자치시 전동면 청송리
515,125982,충청북도 제천시 ,충청북도 제천시 봉양읍
516,125983,충청북도 충주시 ,충청북도 충주시 중앙탑면
517,125984,충청남도 부여군 ,충청남도 부여군 부여읍
518,125985,충청북도 영동군 ,충청북도 영동군 심천면
519,125986,충청남도 서천군 ,충청남도 서천군 기산면
520,125987,충청남도 부여군 ,충청남도 부여군 부여읍
521,125988,충청남도 부여군 ,충청남도 부여군 부여읍
522,125989,충청북도 보은군 ,충청북도 보은군 보은읍
523,125990,충청남도 서산시 ,충청남도 서산시 해미면
524,125991,충청남도 서산시 ,충청남도 서산시 운산면
525,125992,충청남도 보령시 ,충청남도 보령시 성주면
526,125993,충청남도 홍성군 ,충청남도 홍성군 홍성읍
527,125994,대전광역시 유성구 ,대전광역시 유성구 대덕대로
528,125995,충북 음성군 ,충북 음성군 음성읍
529,125999,세종특별자치시 금남면 ,세종특별자치시 금남면 감성길
530,126000,충청남도 천안시 ,충청남도 천안시 서북구
531,126001,충청남도 아산시 ,충청남도 아산시 송악면
532,126002,충청북도 진천군 ,충청북도 진천군 이월면
533,126003,대전광역시 유성구 ,대전광역시 유성구 현충원로
534,126004,충청북도 제천시 ,충청북도 제천시 청풍면
535,126005,충청북도 괴산군 ,충청북도 괴산군 괴산읍
536,126006,충청북도 괴산군 ,충청북도 괴산군 장연면
537,126009,충청북도 보은군 ,충청북도 보은군 속리산면
538,126010,충청남도 서천군 ,충청남도 서천군 서면
539,126011,전라북도 군산시 ,전라북도 군산시 성산면
540,126012,경남 거창군 ,경남 거창군 북상면
541,126014,경상남도 통영시 ,경상남도 통영시 한산일주로
542,126015,경상남도 하동군 ,경상남도 하동군 금남면
543,126016,경상북도 구미시 ,경상북도 구미시 남통동
544,126017,경상북도 문경시 ,경상북도 문경시 문경읍
545,126018,경상북도 영천시 ,경상북도 영천시 청통면
546,126019,경상북도 경산시 ,경상북도 경산시 와촌면
547,126020,경상북도 청송군 ,경상북도 청송군 주왕산면
548,126021,경상북도 봉화군 ,경상북도 봉화군 명호면
549,126022,경상남도 합천군 ,경상남도 합천군 가야산로
550,126023,경북 성주군 ,경북 성주군 수륜면
551,126024,경상남도 고성군 ,경상남도 고성군 개천면
552,126025,경상남도 함양군 ,경상남도 함양군 마천면
553,126026,경상남도 하동군 ,경상남도 하동군 화개면
554,126027,경상남도 밀양시 ,경상남도 밀양시 산내면
555,126028,부산광역시 금정구 ,부산광역시 금정구 금성동
556,126030,경상북도 문경시 ,경상북도 문경시 문경읍
557,126031,경상북도 김천시 ,경상북도 김천시 대항면
558,126033,경상남도 함양군 ,경상남도 함양군 안의면
559,126034,경상북도 상주시 ,경상북도 상주시 지천1길
560,126035,경상북도 상주시 ,경상북도 상주시 내서면
561,126036,경상북도 문경시 ,경상북도 문경시 문경읍
562,126037,경상북도 경주시 ,경상북도 경주시 마동
563,126038,경상남도 창녕군 ,경상남도 창녕군 창녕읍
564,126039,울산광역시 울주군 ,울산광역시 울주군 언양읍
565,126040,경상북도 청도군 ,경상북도 청도군 운문면
566,126041,경상남도 산청군 ,경상남도 산청군 차황면
567,126042,경상북도 포항시 ,경상북도 포항시 북구
568,126043,경상북도 영양군 ,경상북도 영양군 일월면
569,126044,경북 울진군 ,경북 울진군 온정면
570,126045,경상남도 양산시 ,경상남도 양산시 하북면
571,126046,경상북도 청송군 ,경상북도 청송군 주왕산면
572,126047,경상북도 청송군 ,경상북도 청송군 안덕면
573,126048,경상북도 영주시 ,경상북도 영주시 순흥면
574,126049,경상북도 영주시 ,경상북도 영주시 풍기읍
575,126051,경상북도 상주시 ,경상북도 상주시 화북면
576,126052,경상남도 함양군 ,경상남도 함양군 안의면
577,126053,경상남도 함양군 ,경상남도 함양군 안의면
578,126055,경상북도 상주시 ,경상북도 상주시 화북면
579,126056,경상북도 문경시 ,경상북도 문경시 가은읍
580,126057,경남 함양군 ,경남 함양군 마천면
581,126058,경상남도 함양군 ,경상남도 함양군 마천면
582,126059,경상북도 청송군 ,경상북도 청송군 청송읍
583,126060,경상북도 청송군 ,경상북도 청송군 주왕산면
584,126061,경상남도 밀양시 ,경상남도 밀양시 산내면
585,126062,경상남도 창원시 ,경상남도 창원시 의창구
586,126063,경상남도 밀양시 ,경상남도 밀양시 산내면
587,126064,울산광역시 울주군 ,울산광역시 울주군 삼남읍
588,126065,경남 밀양시 ,경남 밀양시 산내면
589,126066,경상남도 합천군 ,경상남도 합천군 가야면
590,126067,경상북도 포항시 ,경상북도 포항시 북구
591,126068,울산광역시 울주군 ,울산광역시 울주군 두동면
592,126069,경상북도 영양군 ,경상북도 영양군 수비면
593,126070,경상남도 하동군 ,경상남도 하동군 화개면
594,126071,경상북도 울릉군 ,경상북도 울릉군 울릉읍
595,126072,경상남도 산청군 ,경상남도 산청군 단성면
596,126073,경상남도 양산시 ,경상남도 양산시 하북면
597,126074,경상북도 울진군 ,경상북도 울진군 울진읍
598,126075,경상북도 의성군 ,경상북도 의성군 춘산면
599,126076,경상남도 양산시 ,경상남도 양산시 상북면
600,126078,부산광역시 수영구 ,부산광역시 수영구 광안해변로
601,126079,부산광역시 사하구 ,부산광역시 사하구 몰운대1길
602,126080,부산광역시 해운대구 ,부산광역시 해운대구 송정해변로
603,126081,부산광역시 해운대구 ,부산광역시 해운대구 해운대해변로
604,126082,경상남도 거제시 ,경상남도 거제시 거제면
605,126083,경남 거제시 ,경남 거제시 장목면
606,126084,경상남도 남해군 ,경상남도 남해군 상주면
607,126085,경상남도 남해군 ,경상남도 남해군 미조면
608,126086,경상남도 거제시 ,경상남도 거제시 장목면
609,126087,경상남도 통영시 ,경상남도 통영시 한산면
610,126088,부산광역시 남구 ,부산광역시 남구 오륙도로
611,126090,경상북도 포항시 ,경상북도 포항시 북구
612,126091,울산광역시 동구 ,울산광역시 동구 해수욕장10길
613,126092,경상북도 포항시 ,경상북도 포항시 북구
614,126093,경상북도 포항시 ,경상북도 포항시 남구
615,126094,경상북도 포항시 ,경상북도 포항시 북구
616,126095,경상북도 경주시 ,경상북도 경주시 양북면
617,126096,울산광역시 울주군 ,울산광역시 울주군 서생면
618,126097,경상북도 영덕군 ,경상북도 영덕군 남정면
619,126098,부산광역시 기장군 ,부산광역시 기장군 일광면
620,126099,경상북도 울진군 ,경상북도 울진군 죽변면
621,126100,경상북도 울진군 ,경상북도 울진군 근남면
622,126101,경상북도 울릉군 ,경상북도 울릉군 도동2길
623,126102,경상북도 울진군 ,경상북도 울진군 기성면
624,126103,경상북도 영덕군 ,경상북도 영덕군 병곡면
625,126104,경상북도 영덕군 ,경상북도 영덕군 영해면
626,126105,경상북도 울릉군 ,경상북도 울릉군 울릉읍
627,126106,경상북도 울릉군 ,경상북도 울릉군 울릉읍
628,126108,부산광역시 해운대구 ,부산광역시 해운대구 중동2로
629,126110,경상북도 봉화군 ,경상북도 봉화군 물야면
630,126111,경상북도 청송군 ,경상북도 청송군 청송읍
631,126113,경상북도 울진군 ,경상북도 울진군 근남면
632,126114,경상북도 울진군 ,경상북도 울진군 북면
633,126115,경상북도 울진군 ,경상북도 울진군 온정면
634,126116,경상북도 울릉군 ,경상북도 울릉군 울릉읍
635,126117,경상남도 창원시 ,경상남도 창원시 의창구
636,126118,경상남도 합천군 ,경상남도 합천군 대병면
637,126119,부산광역시 부산진구 ,부산광역시 부산진구 새싹로
638,126120,부산광역시 사하구 ,부산광역시 사하구 하단동
639,126121,부산광역시 중구 ,부산광역시 중구 용두산길
640,126122,부산광역시 서구 ,부산광역시 서구 송도해변로
641,126123,경상남도 사천시 ,경상남도 사천시 노산공원길
642,126124,경상북도 영주시 ,경상북도 영주시 구성로373번길
643,126125,경상북도 상주시 ,경상북도 상주시 사벌국면
644,126126,경상북도 안동시 ,경상북도 안동시 호반로
645,126128,대구광역시 동구 ,대구광역시 동구 효동로2길
646,126129,대구광역시 달성군 ,대구광역시 달성군 화원읍
647,126130,대구광역시 중구 ,대구광역시 중구 달성공원로
648,126131,대구광역시 달서구 ,대구광역시 달서구 공원순환로
649,126132,대구광역시 남구 ,대구광역시 남구 앞산순환로
650,126133,대구광역시 중구 ,대구광역시 중구 경상감영길
651,126134,경상북도 경주시 ,경상북도 경주시 보문로
652,126136,경상북도 포항시 ,경상북도 포항시 북구
653,126137,경상남도 진주시 ,경상남도 진주시 판문동
654,126138,경상남도 창원시 ,경상남도 창원시 진해구
655,126139,경상남도 창원시 ,경상남도 창원시 진해구
656,126140,경상남도 밀양시 ,경상남도 밀양시 산외면
657,126141,경상남도 밀양시 ,경상남도 밀양시 용평동
658,126142,경상남도 고성군 ,경상남도 고성군 회화면
659,126143,경상북도 영덕군 ,경상북도 영덕군 강구면
660,126144,경상북도 군위군 ,경상북도 군위군 부계면
661,126145,경상남도 하동군 ,경상남도 하동군 금남면
662,126147,부산광역시 남구 ,부산광역시 남구 동명로
663,126148,부산광역시 금정구 ,부산광역시 금정구 범어사로
664,126149,경상남도 남해군 ,경상남도 남해군 상주면
665,126150,경상남도 통영시 ,경상남도 통영시 광도면
666,126151,경상북도 영주시 ,경상북도 영주시 풍기읍
667,126152,경상북도 영주시 ,경상북도 영주시 순흥면
668,126153,경상북도 영주시 ,경상북도 영주시 풍기읍
669,126154,경상북도 상주시 ,경상북도 상주시 남장1길
670,126155,경상북도 김천시 ,경상북도 김천시 대항면
671,126156,경상북도 구미시 ,경상북도 구미시 해평면
672,126157,경상북도 안동시 ,경상북도 안동시 서후면
673,126158,경상북도 안동시 ,경상북도 안동시 서후면
674,126159,경상남도 거창군 ,경상남도 거창군 북상면
675,126160,대구광역시 동구 ,대구광역시 동구 동화사1길
676,126161,대구광역시 동구 ,대구광역시 동구 파계로
677,126162,경상북도 예천군 ,경상북도 예천군 효자면
678,126163,경상북도 예천군 ,경상북도 예천군 용문면
679,126164,경상남도 거창군 ,경상남도 거창군 가조면
680,126165,경상북도 경주시 ,경상북도 경주시 산업로
681,126166,경상북도 경주시 ,경상북도 경주시 불국로
682,126167,경상북도 경주시 ,경상북도 경주시 양북면
683,126168,경상북도 문경시 ,경상북도 문경시 산북면
684,126169,경상북도 문경시 ,경상북도 문경시 산북면
685,126170,경상북도 의성군 ,경상북도 의성군 단촌면
